Unnamed: 0,Content ID,User ID,Type,Datetime,intensity,duration,engagement_score,sentiment_score
7381,da8f7258-6757-4a7e-892e-a16b925ef83b,ef147ea5-9696-44d5-b6c2-a43f62fd8ce2,love,2021-02-13 05:12:03,1,0,0.0,0.0
7382,da8f7258-6757-4a7e-892e-a16b925ef83b,23cc47ff-e5cd-4915-828d-258aefce5a14,heart,2020-07-03 02:47:36,1,0,0.0,0.0
7383,da8f7258-6757-4a7e-892e-a16b925ef83b,6eb62858-f6f3-4846-8054-52df483979de,super love,2021-01-02 10:28:22,1,0,0.0,0.0
7384,da8f7258-6757-4a7e-892e-a16b925ef83b,c1e01541-7508-4712-a22c-0370f232a41e,heart,2020-07-31 07:56:18,1,0,0.0,0.0
7385,da8f7258-6757-4a7e-892e-a16b925ef83b,22056f9e-4654-44e9-930d-2fabdeb80f95,cherish,2020-07-14 22:31:42,1,0,0.0,0.0
7386,da8f7258-6757-4a7e-892e-a16b925ef83b,ba55c3a8-5ab2-486a-8c90-b972117453bb,peeking,2020-09-06 19:32:02,1,0,0.0,0.0
7387,da8f7258-6757-4a7e-892e-a16b925ef83b,80e03bc0-fc8f-475b-a4dd-870844b7a313,like,2021-01-31 06:24:00,1,0,0.0,0.0
7388,da8f7258-6757-4a7e-892e-a16b925ef83b,1ff398e4-6b68-451d-9b00-2d2a565ba22a,interested,2021-01-07 16:45:27,1,0,0.0,0.0
7389,da8f7258-6757-4a7e-892e-a16b925ef83b,,scared,2021-01-12 09:15:32,1,0,0.0,0.0
7390,da8f7258-6757-4a7e-892e-a16b925ef83b,8298747d-33c8-441c-9c5a-a6cf648c95d8,disgust,2020-12-18 00:57:56,1,0,0.0,0.0
7391,da8f7258-6757-4a7e-892e-a16b925ef83b,b827588c-31b2-47f3-916a-a1dbf7987f50,disgust,2021-05-24 00:13:22,1,0,0.0,0.0
7392,da8f7258-6757-4a7e-892e-a16b925ef83b,5870e611-6218-48e1-a9a0-ba86fe5598f7,disgust,2020-06-26 17:02:13,1,0,0.0,0.0
7393,da8f7258-6757-4a7e-892e-a16b925ef83b,de1d478e-3552-4223-b039-d3086cc485ec,super love,2021-05-21 12:10:36,1,0,0.0,0.0
7394,da8f7258-6757-4a7e-892e-a16b925ef83b,4fe420fa-a193-4408-bd5d-62a020233609,worried,2021-05-03 04:39:30,1,0,0.0,0.0
7395,da8f7258-6757-4a7e-892e-a16b925ef83b,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,disgust,2020-08-14 22:07:26,1,0,0.0,0.0
7396,da8f7258-6757-4a7e-892e-a16b925ef83b,2f112802-2501-45b5-a9d9-470cda6ef23e,super love,2020-08-09 07:32:50,1,0,0.0,0.0
7397,da8f7258-6757-4a7e-892e-a16b925ef83b,34e8add9-0206-47fd-a501-037b994650a2,like,2020-06-25 00:41:02,1,0,0.0,0.0
7398,da8f7258-6757-4a7e-892e-a16b925ef83b,38cceae3-14e0-49bb-8087-f6f210a2053a,intrigued,2020-11-24 09:01:05,1,0,0.0,0.0
7399,da8f7258-6757-4a7e-892e-a16b925ef83b,,disgust,2020-06-25 06:32:06,1,0,0.0,0.0
7400,da8f7258-6757-4a7e-892e-a16b925ef83b,f73a01fe-444d-4b94-8d0e-4ec2cb97495b,dislike,2021-03-08 22:16:51,1,0,0.0,0.0
7401,da8f7258-6757-4a7e-892e-a16b925ef83b,2941011b-f214-4430-8a14-e791ed0805bb,dislike,2020-12-21 15:22:22,1,0,0.0,0.0
7402,da8f7258-6757-4a7e-892e-a16b925ef83b,8fe167eb-3c69-459a-b32d-b030b942eab4,cherish,2021-04-17 17:42:29,1,0,0.0,0.0
7403,da8f7258-6757-4a7e-892e-a16b925ef83b,2aae6657-1214-4119-8cde-6b0dc5cd5529,peeking,2021-04-11 06:08:39,1,0,0.0,0.0
7404,da8f7258-6757-4a7e-892e-a16b925ef83b,69532ce2-1ffe-4187-8042-0230d115b24e,scared,2021-03-14 22:26:04,1,0,0.0,0.0
7405,da8f7258-6757-4a7e-892e-a16b925ef83b,5b3b843e-7c66-4eac-82b6-8d6f7a19277c,adore,2020-11-19 06:28:53,1,0,0.0,0.0
7406,da8f7258-6757-4a7e-892e-a16b925ef83b,84bd5adb-286c-429a-926d-4ea120270825,interested,2021-01-14 20:04:46,1,0,0.0,0.0
7407,da8f7258-6757-4a7e-892e-a16b925ef83b,9a5c1dcc-d26b-4303-b487-3075e7d34e02,scared,2020-07-09 21:05:11,1,0,0.0,0.0
7408,da8f7258-6757-4a7e-892e-a16b925ef83b,de050611-e926-43bb-b1ea-502d8bd25bfc,love,2020-09-06 15:36:35,1,0,0.0,0.0
7409,da8f7258-6757-4a7e-892e-a16b925ef83b,,cherish,2020-07-11 06:18:15,1,0,0.0,0.0
7410,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,,,2020-08-31 17:58:30,1,0,0.0,0.0
7411,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,317c70d5-fe65-4663-afb1-150108e0e55c,intrigued,2021-01-11 14:31:16,1,0,0.0,0.0
7412,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,f2a3b679-edc8-4b0e-9793-995ef2e100f2,scared,2021-01-12 06:41:40,1,0,0.0,0.0
7413,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,d9aab962-e964-4afd-83ee-abda0865da67,interested,2021-05-09 16:22:10,1,0,0.0,0.0
7414,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,want,2021-03-29 18:58:30,1,0,0.0,0.0
7415,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,f50ac030-3af8-4e07-aacf-dccff353b8f6,heart,2020-12-27 23:34:06,1,0,0.0,0.0
7416,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,want,2021-05-15 08:59:57,1,0,0.0,0.0
7417,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,fd4da61a-5102-4311-8b9f-2ec57bfac6b1,adore,2021-02-04 21:42:15,1,0,0.0,0.0
7418,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,108fc1be-9c15-440a-9cab-634c3f414dcc,peeking,2020-11-30 10:24:22,1,0,0.0,0.0
7419,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,953cb190-5704-4926-adc2-057c6f3e3cb4,dislike,2021-06-17 13:07:58,1,0,0.0,0.0
7420,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,,hate,2020-10-27 10:44:37,1,0,0.0,0.0
7421,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,6053d7e5-47da-4156-8b7c-dacf23a0e660,cherish,2021-02-16 11:53:13,1,0,0.0,0.0
7422,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,941db1b1-270d-47f8-8a96-43f5a7481f03,intrigued,2021-03-02 13:21:29,1,0,0.0,0.0
7423,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,b6fd2140-f8b9-498a-a07f-0dc9986736c6,adore,2020-10-03 10:22:04,1,0,0.0,0.0
7424,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,9fbae7e6-65a9-4753-8db9-5f7855b6a540,heart,2020-06-24 06:13:37,1,0,0.0,0.0
7425,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,89d6bd9d-ce6b-42e5-bb9b-ece3b338396d,worried,2020-09-10 00:57:23,1,0,0.0,0.0
7426,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,49f49bcf-17fe-4edd-990d-16c3d1df931b,interested,2021-04-19 00:07:26,1,0,0.0,0.0
7427,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,95023c1b-04b7-4efd-ab34-61a4a70bb9d8,scared,2020-08-06 06:02:23,1,0,0.0,0.0
7428,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,fb4654ff-ce23-4a77-b52a-50f8948b5664,disgust,2020-08-21 01:33:58,1,0,0.0,0.0
7429,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,ddd079a8-00dd-4aab-9551-11961171db16,dislike,2020-11-26 21:06:02,1,0,0.0,0.0
7430,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,,scared,2020-11-09 11:15:12,1,0,0.0,0.0
7431,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,375985a6-ae79-43d2-b7c6-b182d83f1eaf,adore,2020-08-24 15:24:17,1,0,0.0,0.0
7432,e3c37598-5a41-471c-a65b-e0e1bef2f3ec,ade9db41-034e-4b27-befb-42117025dab0,scared,2021-06-11 21:04:15,1,0,0.0,0.0
7433,ecbba40a-93f2-470a-b565-938f61f527a7,,,2021-01-16 04:22:01,1,0,0.0,0.0
7434,ecbba40a-93f2-470a-b565-938f61f527a7,7719b807-bf22-4b36-8f69-44d9a87d239b,peeking,2021-04-07 03:32:03,1,0,0.0,0.0
7435,ecbba40a-93f2-470a-b565-938f61f527a7,63e1cb43-d3dc-491a-af16-209c1c152c44,worried,2020-11-23 21:16:20,1,0,0.0,0.0
7436,ecbba40a-93f2-470a-b565-938f61f527a7,acd90ee9-84cd-465e-88e3-f128dd0cc1da,dislike,2021-05-21 11:18:05,1,0,0.0,0.0
7437,ecbba40a-93f2-470a-b565-938f61f527a7,192a526b-4952-4bda-b659-4661dab12716,interested,2021-06-02 18:45:48,1,0,0.0,0.0
7438,ecbba40a-93f2-470a-b565-938f61f527a7,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,intrigued,2020-06-19 11:22:43,1,0,0.0,0.0
7439,ecbba40a-93f2-470a-b565-938f61f527a7,3205ad12-726a-4b65-a15a-1a899a9d310b,peeking,2020-10-28 03:42:26,1,0,0.0,0.0
7440,ecbba40a-93f2-470a-b565-938f61f527a7,600118fa-e6f4-4d74-aeb6-936abbbf38a1,adore,2020-12-20 10:19:10,1,0,0.0,0.0
7441,ecbba40a-93f2-470a-b565-938f61f527a7,5ffd8b51-164e-47e2-885e-8b8c46eb63ed,indifferent,2020-09-27 17:27:06,1,0,0.0,0.0
7442,ecbba40a-93f2-470a-b565-938f61f527a7,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,worried,2020-10-03 05:02:30,1,0,0.0,0.0
7443,ecbba40a-93f2-470a-b565-938f61f527a7,,disgust,2020-12-22 07:20:38,1,0,0.0,0.0
7444,ecbba40a-93f2-470a-b565-938f61f527a7,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,scared,2020-11-01 07:12:35,1,0,0.0,0.0
7445,ecbba40a-93f2-470a-b565-938f61f527a7,7000ac2e-87a0-4e23-b342-5f150e03f9ef,heart,2020-12-21 12:14:48,1,0,0.0,0.0
7446,ecbba40a-93f2-470a-b565-938f61f527a7,76a034b7-e163-4735-a15b-b0ff645ca627,disgust,2020-07-04 18:32:21,1,0,0.0,0.0
7447,ecbba40a-93f2-470a-b565-938f61f527a7,600118fa-e6f4-4d74-aeb6-936abbbf38a1,like,2020-11-30 01:56:21,1,0,0.0,0.0
7448,ecbba40a-93f2-470a-b565-938f61f527a7,4ce3f877-96ea-4a37-8107-1176126d9d97,heart,2021-02-17 23:23:18,1,0,0.0,0.0
7449,ecbba40a-93f2-470a-b565-938f61f527a7,e43acf25-fcfb-4dbf-bc8c-ccbe16c329e7,disgust,2021-06-07 13:21:46,1,0,0.0,0.0
7450,ecbba40a-93f2-470a-b565-938f61f527a7,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,peeking,2021-02-23 17:27:42,1,0,0.0,0.0
7451,ecbba40a-93f2-470a-b565-938f61f527a7,052faed2-37ac-4a2c-ba6f-2657322e4fa5,dislike,2020-08-19 19:07:41,1,0,0.0,0.0
7452,ecbba40a-93f2-470a-b565-938f61f527a7,242a3620-fc18-4120-ac72-37b0f3716879,heart,2021-01-08 16:05:04,1,0,0.0,0.0
7453,ecbba40a-93f2-470a-b565-938f61f527a7,,hate,2021-06-07 07:42:25,1,0,0.0,0.0
7454,ecbba40a-93f2-470a-b565-938f61f527a7,0c5b0547-820a-4beb-832e-3162f74ccfa7,disgust,2021-02-20 14:07:04,1,0,0.0,0.0
7455,ecbba40a-93f2-470a-b565-938f61f527a7,bfe23c39-f814-4282-b0f7-506cd8295b8a,cherish,2021-04-20 18:12:49,1,0,0.0,0.0
7456,05805658-8744-4cc4-825d-cbfed0ecea7c,,,2020-10-05 10:56:56,1,0,0.0,0.0
7457,05805658-8744-4cc4-825d-cbfed0ecea7c,da97952a-2eba-46c4-a19e-3df3c40a1524,dislike,2021-01-25 08:44:27,1,0,0.0,0.0
7458,05805658-8744-4cc4-825d-cbfed0ecea7c,e89d4cb0-3bec-43b8-8060-719983fe68a9,super love,2021-03-30 14:34:20,1,0,0.0,0.0
7459,05805658-8744-4cc4-825d-cbfed0ecea7c,d97f6964-a2d4-4d55-8f3d-5b4aac2f569f,worried,2021-06-16 12:59:29,1,0,0.0,0.0
7460,05805658-8744-4cc4-825d-cbfed0ecea7c,41cd692a-be3c-4acd-a2c8-184586bdc180,heart,2021-04-13 03:32:40,1,0,0.0,0.0
7461,05805658-8744-4cc4-825d-cbfed0ecea7c,3af8d78b-55c4-4ac0-8161-7cc3f6ec11c9,like,2021-03-09 09:35:44,1,0,0.0,0.0
7462,05805658-8744-4cc4-825d-cbfed0ecea7c,ddc4db8e-0000-48c4-8fdb-d32af87fb823,hate,2021-05-25 21:33:31,1,0,0.0,0.0
7463,05805658-8744-4cc4-825d-cbfed0ecea7c,11f207c2-0113-47e5-aa9a-df2c7b91ac75,interested,2021-01-02 06:47:42,1,0,0.0,0.0
7464,05805658-8744-4cc4-825d-cbfed0ecea7c,ad9f5c2f-aa30-4baf-b084-56b1a4b63b09,indifferent,2021-02-26 02:35:33,1,0,0.0,0.0
7465,05805658-8744-4cc4-825d-cbfed0ecea7c,bf721d00-4fa1-44b1-834f-4730cd51aefa,love,2020-08-03 15:44:10,1,0,0.0,0.0
7466,05805658-8744-4cc4-825d-cbfed0ecea7c,,super love,2021-04-18 17:10:12,1,0,0.0,0.0
7467,05805658-8744-4cc4-825d-cbfed0ecea7c,542041fb-f361-4353-b0f0-442c1585317a,want,2020-07-31 04:51:15,1,0,0.0,0.0
7468,05805658-8744-4cc4-825d-cbfed0ecea7c,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,intrigued,2020-08-22 05:41:09,1,0,0.0,0.0
7469,05805658-8744-4cc4-825d-cbfed0ecea7c,e69d9ade-20e5-4e31-bc70-5a46556c530f,cherish,2021-05-16 10:34:41,1,0,0.0,0.0
7470,05805658-8744-4cc4-825d-cbfed0ecea7c,c1c53b8c-b6a8-4343-a369-4a0595a97807,indifferent,2021-05-13 19:56:24,1,0,0.0,0.0
7471,05805658-8744-4cc4-825d-cbfed0ecea7c,cab84c6a-e342-43ab-85a1-9c6ac1e93bac,disgust,2021-03-26 22:03:53,1,0,0.0,0.0
7472,05805658-8744-4cc4-825d-cbfed0ecea7c,b841358a-d8ff-412e-b940-3a95fd31291b,scared,2021-03-08 00:36:16,1,0,0.0,0.0
7473,05805658-8744-4cc4-825d-cbfed0ecea7c,8f41c07f-db4f-44f3-ae81-1f99cee047eb,like,2020-08-18 04:51:56,1,0,0.0,0.0
7474,05805658-8744-4cc4-825d-cbfed0ecea7c,64b33556-9ecf-4ebc-8b4c-f829ab1a4881,super love,2021-04-25 05:27:10,1,0,0.0,0.0
7475,05805658-8744-4cc4-825d-cbfed0ecea7c,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,2021-02-19 08:08:17,1,0,0.0,0.0
7476,05805658-8744-4cc4-825d-cbfed0ecea7c,,scared,2021-05-10 13:47:31,1,0,0.0,0.0
7477,05805658-8744-4cc4-825d-cbfed0ecea7c,de050611-e926-43bb-b1ea-502d8bd25bfc,peeking,2020-10-09 14:15:51,1,0,0.0,0.0
7478,05805658-8744-4cc4-825d-cbfed0ecea7c,33a8d02a-e255-4ffe-9d90-2df8c2914077,interested,2020-06-28 03:44:07,1,0,0.0,0.0
7479,962e5969-cd65-4670-a2ae-b0266908426b,,,2021-02-04 17:13:34,1,0,0.0,0.0
7480,962e5969-cd65-4670-a2ae-b0266908426b,3f2d07e5-3604-4873-9737-bb44340773d8,want,2020-08-03 11:55:57,1,0,0.0,0.0
7481,962e5969-cd65-4670-a2ae-b0266908426b,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,worried,2021-06-15 16:13:20,1,0,0.0,0.0
7482,962e5969-cd65-4670-a2ae-b0266908426b,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,peeking,2021-01-03 14:56:20,1,0,0.0,0.0
7483,962e5969-cd65-4670-a2ae-b0266908426b,f62c96d8-5b1e-45c6-8a65-b36a9387827d,dislike,2021-06-07 07:13:39,1,0,0.0,0.0
7484,962e5969-cd65-4670-a2ae-b0266908426b,98411adf-cfc0-400d-aac8-e215571ef3f2,hate,2021-04-23 01:39:51,1,0,0.0,0.0
7485,962e5969-cd65-4670-a2ae-b0266908426b,90898216-e580-46c0-8e79-f2df84a9676d,like,2020-11-21 12:06:55,1,0,0.0,0.0
7486,962e5969-cd65-4670-a2ae-b0266908426b,4607d7b0-3313-49b8-9f73-5b8227fc5b67,adore,2021-05-24 08:23:11,1,0,0.0,0.0
7487,962e5969-cd65-4670-a2ae-b0266908426b,052faed2-37ac-4a2c-ba6f-2657322e4fa5,like,2020-09-11 14:54:49,1,0,0.0,0.0
7488,962e5969-cd65-4670-a2ae-b0266908426b,922d93a7-d56a-4e74-b1bf-1e7bab42dcc4,cherish,2021-05-05 00:39:14,1,0,0.0,0.0
7489,962e5969-cd65-4670-a2ae-b0266908426b,,peeking,2020-07-08 15:58:45,1,0,0.0,0.0
7490,962e5969-cd65-4670-a2ae-b0266908426b,98511140-45c4-4faa-9962-fea5ad618ea3,peeking,2021-03-17 02:34:12,1,0,0.0,0.0
7491,962e5969-cd65-4670-a2ae-b0266908426b,cbc99939-e6a6-4269-9819-bffce6f38751,interested,2021-01-29 09:52:35,1,0,0.0,0.0
7492,962e5969-cd65-4670-a2ae-b0266908426b,f0ef81ec-85b1-4475-ae60-aa7d373088aa,worried,2021-03-30 23:59:22,1,0,0.0,0.0
7493,962e5969-cd65-4670-a2ae-b0266908426b,b4a6b3ac-b6af-4525-8d59-7afc00ff279d,indifferent,2021-03-20 00:31:51,1,0,0.0,0.0
7494,962e5969-cd65-4670-a2ae-b0266908426b,1a1be722-70b0-47e0-a737-1700cffa1e6d,heart,2021-03-18 09:31:13,1,0,0.0,0.0
7495,962e5969-cd65-4670-a2ae-b0266908426b,4fe1900d-5e78-41a3-88ed-18e6889c6c77,peeking,2021-04-23 23:32:07,1,0,0.0,0.0
7496,962e5969-cd65-4670-a2ae-b0266908426b,94bf7864-a52e-405e-a729-9702bf79c234,want,2021-03-22 10:32:21,1,0,0.0,0.0
7497,962e5969-cd65-4670-a2ae-b0266908426b,f8926cfa-7036-4929-b5db-925c26daea1a,scared,2020-09-21 18:15:12,1,0,0.0,0.0
7498,962e5969-cd65-4670-a2ae-b0266908426b,b6d04982-1509-41ab-a700-b390d6cb4d02,hate,2020-12-10 00:24:26,1,0,0.0,0.0
7499,962e5969-cd65-4670-a2ae-b0266908426b,,like,2021-04-17 05:16:33,1,0,0.0,0.0
7500,962e5969-cd65-4670-a2ae-b0266908426b,b3e73328-3638-4913-b7ae-3a6a64c1cd62,like,2020-12-04 09:56:55,1,0,0.0,0.0
7501,962e5969-cd65-4670-a2ae-b0266908426b,7e263bf1-e036-4cc8-9cb8-9beec89027a3,interested,2020-11-08 00:42:42,1,0,0.0,0.0
7502,962e5969-cd65-4670-a2ae-b0266908426b,1add9169-fda0-4da2-82a0-4de3bf7ed8ca,adore,2021-05-10 11:20:54,1,0,0.0,0.0
7503,962e5969-cd65-4670-a2ae-b0266908426b,43dc107a-bd3f-4cfe-96f7-8d17ca485bc2,super love,2021-01-27 14:51:49,1,0,0.0,0.0
7504,962e5969-cd65-4670-a2ae-b0266908426b,289044c8-e74c-4814-898a-b3b5eba6e46e,indifferent,2020-07-20 01:10:52,1,0,0.0,0.0
7505,962e5969-cd65-4670-a2ae-b0266908426b,40f15350-9ac3-4b6c-83c3-51cc7945dd01,scared,2021-01-24 13:17:46,1,0,0.0,0.0
7506,962e5969-cd65-4670-a2ae-b0266908426b,1bcc3c26-e82e-40f4-9d16-3311c8c1ddf6,cherish,2020-11-17 02:51:55,1,0,0.0,0.0
7507,962e5969-cd65-4670-a2ae-b0266908426b,ded166ee-173b-4a56-bc6d-464c35709670,hate,2021-01-14 07:48:29,1,0,0.0,0.0
7508,962e5969-cd65-4670-a2ae-b0266908426b,ddc4db8e-0000-48c4-8fdb-d32af87fb823,scared,2020-10-21 05:40:57,1,0,0.0,0.0
7509,6fc7f722-0a93-4420-8376-09d6536ecef8,,,2021-05-15 20:11:39,1,0,0.0,0.0
7510,6fc7f722-0a93-4420-8376-09d6536ecef8,e3417115-6e56-4f55-a4ae-70353582a8c4,disgust,2021-01-24 03:14:25,1,0,0.0,0.0
7511,6fc7f722-0a93-4420-8376-09d6536ecef8,ffdb3615-516c-422f-aa24-a137e3027d3a,adore,2020-07-05 06:23:49,1,0,0.0,0.0
7512,6fc7f722-0a93-4420-8376-09d6536ecef8,a81df767-7da1-4844-b63c-fee4c9c7895d,heart,2020-08-31 16:58:53,1,0,0.0,0.0
7513,6fc7f722-0a93-4420-8376-09d6536ecef8,a1290f9f-af93-432d-be86-65840470c621,want,2020-06-30 12:35:21,1,0,0.0,0.0
7514,6fc7f722-0a93-4420-8376-09d6536ecef8,4c731e48-0377-4d7d-b4c8-b2174b774ed8,adore,2020-07-09 20:40:17,1,0,0.0,0.0
7515,6fc7f722-0a93-4420-8376-09d6536ecef8,4ce3f877-96ea-4a37-8107-1176126d9d97,cherish,2021-05-24 15:05:29,1,0,0.0,0.0
7516,6fc7f722-0a93-4420-8376-09d6536ecef8,70848bd7-6cd5-4686-b22b-a9afb05541a5,dislike,2020-07-31 14:38:05,1,0,0.0,0.0
7517,6fc7f722-0a93-4420-8376-09d6536ecef8,4cbd005f-69d5-4a83-9947-7009f69c0e7d,dislike,2021-01-01 10:24:46,1,0,0.0,0.0
7518,6fc7f722-0a93-4420-8376-09d6536ecef8,4bc62825-3109-4796-9465-1bf853165347,hate,2020-10-08 15:37:17,1,0,0.0,0.0
7519,6fc7f722-0a93-4420-8376-09d6536ecef8,,hate,2021-03-25 04:26:02,1,0,0.0,0.0
7520,6fc7f722-0a93-4420-8376-09d6536ecef8,108fc1be-9c15-440a-9cab-634c3f414dcc,intrigued,2020-12-03 18:57:36,1,0,0.0,0.0
7521,6fc7f722-0a93-4420-8376-09d6536ecef8,b3a84639-5a4f-4c97-8ea8-2ac49882e27a,disgust,2020-09-02 13:12:40,1,0,0.0,0.0
7522,6fc7f722-0a93-4420-8376-09d6536ecef8,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,heart,2020-12-29 10:08:39,1,0,0.0,0.0
7523,6fc7f722-0a93-4420-8376-09d6536ecef8,2dd186bb-7a28-4e80-99c7-f1936afc7b49,love,2020-10-11 22:43:48,1,0,0.0,0.0
7524,6fc7f722-0a93-4420-8376-09d6536ecef8,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,cherish,2021-01-24 08:48:42,1,0,0.0,0.0
7525,6fc7f722-0a93-4420-8376-09d6536ecef8,acfcd174-178c-4af3-8118-5be702fb80cf,dislike,2020-08-17 12:35:14,1,0,0.0,0.0
7526,6fc7f722-0a93-4420-8376-09d6536ecef8,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,heart,2020-10-02 22:25:23,1,0,0.0,0.0
7527,6fc7f722-0a93-4420-8376-09d6536ecef8,76cb4dbe-7748-49ab-8179-6e3f3b840dd6,heart,2021-04-01 11:31:39,1,0,0.0,0.0
7528,6fc7f722-0a93-4420-8376-09d6536ecef8,766886c9-a63a-4446-bb4a-07d611b3b212,cherish,2020-08-29 02:51:01,1,0,0.0,0.0
7529,6fc7f722-0a93-4420-8376-09d6536ecef8,,interested,2021-02-14 13:19:04,1,0,0.0,0.0
7530,6fc7f722-0a93-4420-8376-09d6536ecef8,de050611-e926-43bb-b1ea-502d8bd25bfc,interested,2020-12-22 15:06:45,1,0,0.0,0.0
7531,6fc7f722-0a93-4420-8376-09d6536ecef8,5d33137a-3306-4d5f-8ab1-48d2446a12b0,indifferent,2020-11-14 13:49:01,1,0,0.0,0.0
7532,6fc7f722-0a93-4420-8376-09d6536ecef8,15cf4392-8541-422b-8957-a9c0380c11d9,like,2021-03-08 05:26:42,1,0,0.0,0.0
7533,6fc7f722-0a93-4420-8376-09d6536ecef8,aab5b5d2-682b-4b27-89ae-cf7803f76786,adore,2021-04-18 18:41:59,1,0,0.0,0.0
7534,6fc7f722-0a93-4420-8376-09d6536ecef8,4bc62825-3109-4796-9465-1bf853165347,disgust,2020-11-04 12:58:08,1,0,0.0,0.0
7535,6fc7f722-0a93-4420-8376-09d6536ecef8,346174b1-4661-4cdd-8c47-66dbd013cd56,intrigued,2020-08-28 19:06:30,1,0,0.0,0.0
7536,6fc7f722-0a93-4420-8376-09d6536ecef8,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,love,2021-04-02 04:39:04,1,0,0.0,0.0
7537,6fc7f722-0a93-4420-8376-09d6536ecef8,af647535-dae8-4ca3-9203-bf4bfc607ffe,want,2020-11-14 16:40:22,1,0,0.0,0.0
7538,6fc7f722-0a93-4420-8376-09d6536ecef8,a8229d24-f219-4930-a382-24049a8f73bb,intrigued,2021-03-29 17:22:07,1,0,0.0,0.0
7539,6fc7f722-0a93-4420-8376-09d6536ecef8,,worried,2021-03-10 17:09:21,1,0,0.0,0.0
7540,6fc7f722-0a93-4420-8376-09d6536ecef8,a81df767-7da1-4844-b63c-fee4c9c7895d,love,2020-07-21 16:35:31,1,0,0.0,0.0
7541,6fc7f722-0a93-4420-8376-09d6536ecef8,acbac577-54c9-4476-af3c-a3241a3f4a19,super love,2021-06-17 15:23:23,1,0,0.0,0.0
7542,6fc7f722-0a93-4420-8376-09d6536ecef8,1ea3d5d6-7e6d-4554-b31d-ea31dc2150f9,indifferent,2021-03-01 09:48:32,1,0,0.0,0.0
7543,6fc7f722-0a93-4420-8376-09d6536ecef8,cafa0d07-63be-4b5b-bc7f-c4f4091d403d,worried,2020-10-27 06:53:58,1,0,0.0,0.0
7544,e611ee64-7ada-428d-aa37-94c8c0782a91,,,2021-03-26 01:57:05,1,0,0.0,0.0
7545,e611ee64-7ada-428d-aa37-94c8c0782a91,2bd9c167-e06c-47c1-a978-3403d6724606,peeking,2021-01-22 09:24:17,1,0,0.0,0.0
7546,e611ee64-7ada-428d-aa37-94c8c0782a91,084eb113-0d87-4ae5-891b-2ec7f1e194a8,worried,2021-02-14 19:58:31,1,0,0.0,0.0
7547,e611ee64-7ada-428d-aa37-94c8c0782a91,2941011b-f214-4430-8a14-e791ed0805bb,peeking,2021-05-11 01:02:24,1,0,0.0,0.0
7548,e611ee64-7ada-428d-aa37-94c8c0782a91,6fb7ead6-71f3-4f57-94bd-18111fbc5e1a,love,2021-06-05 06:02:18,1,0,0.0,0.0
7549,e611ee64-7ada-428d-aa37-94c8c0782a91,db0066e1-83cc-43f3-990b-983010aa5370,super love,2021-03-12 15:50:12,1,0,0.0,0.0
7550,e611ee64-7ada-428d-aa37-94c8c0782a91,93dd80c0-4ff2-42ed-9949-1621b0a68c63,heart,2020-09-13 08:13:24,1,0,0.0,0.0
7551,e611ee64-7ada-428d-aa37-94c8c0782a91,aa71ef91-252d-4c99-92ad-cf617f09fced,like,2020-08-13 14:47:28,1,0,0.0,0.0
7552,e611ee64-7ada-428d-aa37-94c8c0782a91,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,2021-04-22 08:10:52,1,0,0.0,0.0
